transcript_id	gene_id
g16769.t1	g16769
g1677.t1	g1677
g16770.t1	g16770
g16771.t1	g16771
g16772.t1	g16772
g16773.t1	g16773
g16774.t1	g16774
g16776.t1	g16776
g16777.t1	g16777
g16778.t1	g16778
g1678.t1	g1678
g16782.t1	g16782
g16784.t1	g16784
g16785.t1	g16785
g16786.t1	g16786
g16787.t1	g16787
g16788.t1	g16788
g16789.t1	g16789
g16789.t2	g16789
g1679.t1	g1679
g1679.t2	g1679
g1679.t3	g1679
g16796.t1	g16796
g16796.t2	g16796
g16796.t3	g16796
g16796.t4	g16796
g16797.t1	g16797
g16799.t1	g16799
g1680.t1	g1680
g16800.t1	g16800
g16801.t1	g16801
g16801.t2	g16801
g16804.t1	g16804
g16805.t1	g16805
g16806.t1	g16806
g16807.t1	g16807
g16808.t1	g16808
g16810.t1	g16810
g16810.t2	g16810
g16811.t1	g16811
g16812.t1	g16812
g16813.t1	g16813
g16815.t1	g16815
g16816.t1	g16816
g16817.t1	g16817
g16825.t1	g16825
g16828.t1	g16828
g16830.t1	g16830
g16831.t1	g16831
g16835.t1	g16835
g16837.t1	g16837
g16838.t1	g16838
g16838.t2	g16838
g16838.t3	g16838
g16839.t1	g16839
g16840.t1	g16840
g16841.t1	g16841
g16842.t1	g16842
g16843.t1	g16843
g16844.t1	g16844
g16845.t1	g16845
g16847.t1	g16847
g16847.t2	g16847
g16849.t1	g16849
g16850.t1	g16850
g16851.t1	g16851
g16853.t1	g16853
g16855.t1	g16855
g16856.t1	g16856
g16857.t1	g16857
g16858.t1	g16858
g16858.t2	g16858
g16858.t3	g16858
g1686.t1	g1686
g16860.t1	g16860
g16863.t1	g16863
g16864.t1	g16864
g16865.t1	g16865
g16866.t1	g16866
g16867.t1	g16867
g16868.t1	g16868
g16869.t1	g16869
g16870.t1	g16870
g16870.t2	g16870
g16871.t1	g16871
g16872.t1	g16872
g16873.t1	g16873
g16874.t1	g16874
g16874.t2	g16874
g16875.t1	g16875
g16876.t1	g16876
g16877.t1	g16877
g16878.t1	g16878
g16879.t1	g16879
g1688.t1	g1688
g16881.t1	g16881
g16882.t1	g16882
g16884.t1	g16884
g16888.t1	g16888
g16890.t1	g16890
g16891.t1	g16891
g16891.t2	g16891
g16891.t3	g16891
g16892.t1	g16892
g16893.t1	g16893
g16896.t1	g16896
g16897.t1	g16897
g16898.t1	g16898
g16898.t2	g16898
g169.t1	g169
g1690.t1	g1690
g16902.t1	g16902
g16903.t1	g16903
g16904.t1	g16904
g1692.t1	g1692
g16926.t1	g16926
g16926.t2	g16926
g16926.t3	g16926
g16927.t1	g16927
g16928.t1	g16928
g16929.t1	g16929
g1693.t1	g1693
g16932.t1	g16932
g16934.t1	g16934
g16938.t1	g16938
g16939.t1	g16939
g1694.t1	g1694
g16944.t1	g16944
g16945.t1	g16945
g16946.t1	g16946
g16948.t1	g16948
g16951.t1	g16951
g16953.t1	g16953
g16953.t2	g16953
g16953.t3	g16953
g16959.t1	g16959
g1696.t1	g1696
g16963.t1	g16963
g16964.t1	g16964
g16965.t1	g16965
g1697.t1	g1697
g1697.t2	g1697
g16973.t1	g16973
g16977.t1	g16977
g16984.t1	g16984
g1699.t1	g1699
g16996.t1	g16996
g16998.t1	g16998
g16999.t1	g16999
g16999.t2	g16999
g17.t1	g17
g1700.t1	g1700
g17001.t1	g17001
g17002.t1	g17002
g17002.t2	g17002
g17003.t1	g17003
g17004.t1	g17004
g17005.t1	g17005
g1701.t1	g1701
g17015.t1	g17015
g17016.t1	g17016
g17017.t1	g17017
g17018.t1	g17018
g1702.t1	g1702
g17025.t1	g17025
g17026.t1	g17026
g17027.t1	g17027
g17028.t1	g17028
g17029.t1	g17029
g1703.t1	g1703
g17030.t1	g17030
g17035.t1	g17035
g17036.t1	g17036
g17037.t1	g17037
g17038.t1	g17038
g17039.t1	g17039
g17040.t1	g17040
g17041.t1	g17041
g17043.t1	g17043
g17044.t1	g17044
g17045.t1	g17045
g17046.t1	g17046
g17047.t1	g17047
g17048.t1	g17048
g17049.t1	g17049
g17050.t1	g17050
g17051.t1	g17051
g17052.t1	g17052
g17053.t1	g17053
g17054.t1	g17054
g17055.t1	g17055
g17056.t1	g17056
g17057.t1	g17057
g17058.t1	g17058
g17059.t1	g17059
g1706.t1	g1706
g17061.t1	g17061
g17063.t1	g17063
g17064.t1	g17064
g17065.t1	g17065
g17066.t1	g17066
g1707.t1	g1707
g17071.t1	g17071
g17074.t1	g17074
g17075.t1	g17075
g17076.t1	g17076
g1708.t1	g1708
g1708.t2	g1708
g17082.t1	g17082
g17083.t1	g17083
g17084.t1	g17084
g17084.t2	g17084
g17085.t1	g17085
g17086.t1	g17086
g17098.t1	g17098
g17098.t2	g17098
g17099.t1	g17099
g171.t1	g171
g171.t2	g171
g17100.t1	g17100
g17104.t1	g17104
g17107.t1	g17107
g1711.t1	g1711
g1712.t1	g1712
g1712.t2	g1712
g17124.t1	g17124
g17125.t1	g17125
g17126.t1	g17126
g17127.t1	g17127
g17129.t1	g17129
g1713.t1	g1713
g17133.t1	g17133
g17134.t1	g17134
g17137.t1	g17137
g17138.t1	g17138
g17139.t1	g17139
g1714.t1	g1714
g1714.t2	g1714
g1714.t3	g1714
g17140.t1	g17140
g17141.t1	g17141
g17142.t1	g17142
g17148.t1	g17148
g1715.t1	g1715
g17150.t1	g17150
g17151.t1	g17151
g17152.t1	g17152
g17154.t1	g17154
g17155.t1	g17155
g17156.t1	g17156
g17159.t1	g17159
g1716.t1	g1716
g17161.t1	g17161
g17162.t1	g17162
g1717.t1	g1717
g17172.t1	g17172
g17175.t1	g17175
g17176.t1	g17176
g17177.t1	g17177
g17178.t1	g17178
g17178.t2	g17178
g17178.t3	g17178
g17178.t4	g17178
g17178.t5	g17178
g17179.t1	g17179
g17180.t1	g17180
g17182.t1	g17182
g17183.t1	g17183
g17184.t1	g17184
g17185.t1	g17185
g17186.t1	g17186
g17187.t1	g17187
g17189.t1	g17189
g17191.t1	g17191
g17191.t2	g17191
g17191.t3	g17191
g17192.t1	g17192
g17193.t1	g17193
g17193.t2	g17193
g17194.t1	g17194
g17194.t2	g17194
g17196.t1	g17196
g17197.t1	g17197
g17199.t1	g17199
g17209.t1	g17209
g17210.t1	g17210
g17211.t1	g17211
g17211.t2	g17211
g17212.t1	g17212
g17213.t1	g17213
g17215.t1	g17215
g17216.t1	g17216
g17217.t1	g17217
g17218.t1	g17218
g17219.t1	g17219
g17219.t2	g17219
g17223.t1	g17223
g17224.t1	g17224
g17225.t1	g17225
g17225.t2	g17225
g17226.t1	g17226
g17228.t1	g17228
g17229.t1	g17229
g17230.t1	g17230
g17232.t1	g17232
g17233.t1	g17233
g17236.t1	g17236
g17236.t2	g17236
g17237.t1	g17237
g17238.t1	g17238
g17239.t1	g17239
g17240.t1	g17240
g17241.t1	g17241
g17243.t1	g17243
g17244.t1	g17244
g17245.t1	g17245
g17247.t1	g17247
g17248.t1	g17248
g17249.t1	g17249
g17251.t1	g17251
g17251.t2	g17251
g17252.t1	g17252
g17253.t1	g17253
g17254.t1	g17254
g17254.t2	g17254
g17255.t1	g17255
g17256.t1	g17256
g17257.t1	g17257
g17258.t1	g17258
g17259.t1	g17259
g17262.t1	g17262
g17263.t1	g17263
g17264.t1	g17264
g17264.t2	g17264
g17265.t1	g17265
g17267.t1	g17267
g17268.t1	g17268
g1727.t1	g1727
g17271.t1	g17271
g17273.t1	g17273
g17274.t1	g17274
g17276.t1	g17276
g17276.t2	g17276
g17277.t1	g17277
g17279.t1	g17279
g17279.t2	g17279
g1728.t1	g1728
g17280.t1	g17280
g17281.t1	g17281
g17282.t1	g17282
g17283.t1	g17283
g17285.t1	g17285
g17286.t1	g17286
g17287.t1	g17287
g17288.t1	g17288
g17289.t1	g17289
g17290.t1	g17290
g17291.t1	g17291
g17291.t2	g17291
g17291.t3	g17291
g17292.t1	g17292
g17294.t1	g17294
g17295.t1	g17295
g17295.t2	g17295
g17296.t1	g17296
g17297.t1	g17297
g173.t1	g173
g173.t2	g173
g17302.t1	g17302
g17307.t1	g17307
g17308.t1	g17308
g17308.t2	g17308
g17309.t1	g17309
g17310.t1	g17310
g17311.t1	g17311
g17312.t1	g17312
g17312.t2	g17312
g17313.t1	g17313
g1732.t1	g1732
g17321.t1	g17321
g17326.t1	g17326
g17329.t1	g17329
g1733.t1	g1733
g17338.t1	g17338
g17339.t1	g17339
g1735.t1	g1735
g17353.t1	g17353
g17354.t1	g17354
g17355.t1	g17355
g17356.t1	g17356
g17362.t1	g17362
g17366.t1	g17366
g17367.t1	g17367
g17368.t1	g17368
g17374.t1	g17374
g17377.t1	g17377
g17378.t1	g17378
g17379.t1	g17379
g17380.t1	g17380
g17382.t1	g17382
g17383.t1	g17383
g17384.t1	g17384
g17387.t1	g17387
g17387.t2	g17387
g17387.t3	g17387
g1739.t1	g1739
g1739.t2	g1739
g1739.t3	g1739
g17392.t1	g17392
g17397.t1	g17397
g17398.t1	g17398
g17399.t1	g17399
g1740.t1	g1740
g17400.t1	g17400
g17401.t1	g17401
g17402.t1	g17402
g17403.t1	g17403
g17404.t1	g17404
g17409.t1	g17409
g1741.t1	g1741
g1741.t2	g1741
g17411.t1	g17411
g17412.t1	g17412
g17414.t1	g17414
g17417.t1	g17417
g17419.t1	g17419
g1742.t1	g1742
g17420.t1	g17420
g17420.t2	g17420
g17421.t1	g17421
g17422.t1	g17422
g17422.t2	g17422
g17428.t1	g17428
g1743.t1	g1743
g17432.t1	g17432
g17436.t1	g17436
g17438.t1	g17438
g17438.t2	g17438
g1744.t1	g1744
g17445.t1	g17445
g17446.t1	g17446
g17447.t1	g17447
g17448.t1	g17448
g17449.t1	g17449
g1745.t1	g1745
g17450.t1	g17450
g17457.t1	g17457
g17460.t1	g17460
g17464.t1	g17464
g1747.t1	g1747
g17476.t1	g17476
g1748.t1	g1748
g17483.t1	g17483
g17487.t1	g17487
g17490.t1	g17490
g17491.t1	g17491
g17492.t1	g17492
g17493.t1	g17493
g17494.t1	g17494
g17498.t1	g17498
g17499.t1	g17499
g17500.t1	g17500
g17515.t1	g17515
g17515.t2	g17515
g17516.t1	g17516
g17517.t1	g17517
g17518.t1	g17518
g1752.t1	g1752
g17529.t1	g17529
g17532.t1	g17532
g17534.t1	g17534
g17536.t1	g17536
g17537.t1	g17537
g17539.t1	g17539
g17540.t1	g17540
g17541.t1	g17541
g17542.t1	g17542
g17543.t1	g17543
g17545.t1	g17545
g17547.t1	g17547
g17547.t2	g17547
g1755.t1	g1755
g1755.t2	g1755
g1755.t3	g1755
g17551.t1	g17551
g17551.t2	g17551
g17561.t1	g17561
g17587.t1	g17587
g17587.t2	g17587
g17592.t1	g17592
g17595.t1	g17595
g17596.t1	g17596
g176.t1	g176
g17603.t1	g17603
g17604.t1	g17604
g17606.t1	g17606
g17608.t1	g17608
g17609.t1	g17609
g1761.t1	g1761
g17611.t1	g17611
g17612.t1	g17612
g17612.t2	g17612
g17613.t1	g17613
g17614.t1	g17614
g17617.t1	g17617
g17618.t1	g17618
g17619.t1	g17619
g17621.t1	g17621
g17622.t1	g17622
g17622.t2	g17622
g17623.t1	g17623
g17627.t1	g17627
g17628.t1	g17628
g1763.t1	g1763
g17632.t1	g17632
g17639.t1	g17639
g17641.t1	g17641
g17646.t1	g17646
g17647.t1	g17647
g17648.t1	g17648
g1765.t1	g1765
g17650.t1	g17650
g17653.t1	g17653
g17655.t1	g17655
g17656.t1	g17656
g17664.t1	g17664
g17666.t1	g17666
g17670.t1	g17670
g17676.t1	g17676
g17678.t1	g17678
g17682.t1	g17682
g17685.t1	g17685
g17689.t1	g17689
g17690.t1	g17690
g177.t1	g177
g17708.t1	g17708
g17708.t2	g17708
g17712.t1	g17712
g17713.t1	g17713
g17719.t1	g17719
g1772.t1	g1772
g17723.t1	g17723
g17725.t1	g17725
g1773.t1	g1773
g17738.t1	g17738
g1774.t1	g1774
g17756.t1	g17756
g17757.t1	g17757
g17758.t1	g17758
g1776.t1	g1776
g17761.t1	g17761
g17764.t1	g17764
g17765.t1	g17765
g17769.t1	g17769
g17771.t1	g17771
g17774.t1	g17774
g17775.t1	g17775
g17775.t2	g17775
g17777.t1	g17777
g17778.t1	g17778
g17782.t1	g17782
g17783.t1	g17783
g17784.t1	g17784
g17788.t1	g17788
g17797.t1	g17797
g17799.t1	g17799
g17799.t2	g17799
g178.t1	g178
g17800.t1	g17800
g17801.t1	g17801
g17802.t1	g17802
g17803.t1	g17803
g17808.t1	g17808
g17811.t1	g17811
g17811.t2	g17811
g17812.t1	g17812
g17814.t1	g17814
g17815.t1	g17815
g17819.t1	g17819
g1782.t1	g1782
g1782.t2	g1782
g17821.t1	g17821
g17822.t1	g17822
g17823.t1	g17823
g17824.t1	g17824
g17826.t1	g17826
g17827.t1	g17827
g17827.t2	g17827
g17829.t1	g17829
g17830.t1	g17830
g17836.t1	g17836
g17836.t2	g17836
g1784.t1	g1784
g1784.t2	g1784
g1784.t3	g1784
g17846.t1	g17846
g1785.t1	g1785
g17852.t1	g17852
g17854.t1	g17854
g17856.t1	g17856
g17858.t1	g17858
g1786.t1	g1786
g17864.t1	g17864
g17868.t1	g17868
g17870.t1	g17870
g17871.t1	g17871
g17872.t1	g17872
g17873.t1	g17873
g17874.t1	g17874
g17875.t1	g17875
g17878.t1	g17878
g17878.t2	g17878
g17880.t1	g17880
g17881.t1	g17881
g17882.t1	g17882
g17885.t1	g17885
g1789.t1	g1789
g17891.t1	g17891
g17892.t1	g17892
g17893.t1	g17893
g17894.t1	g17894
g179.t1	g179
g17903.t1	g17903
g17916.t1	g17916
g17924.t1	g17924
g17926.t1	g17926
g17927.t1	g17927
g1794.t1	g1794
g17942.t1	g17942
g17946.t1	g17946
g1795.t1	g1795
g17952.t1	g17952
g17959.t1	g17959
g1796.t1	g1796
g17969.t1	g17969
g1797.t1	g1797
g17979.t1	g17979
g17985.t1	g17985
g17986.t1	g17986
g17987.t1	g17987
g17988.t1	g17988
g17989.t1	g17989
g1799.t1	g1799
g17990.t1	g17990
g17991.t1	g17991
g17992.t1	g17992
g17993.t1	g17993
g17994.t1	g17994
g17994.t2	g17994
g17994.t3	g17994
g17995.t1	g17995
g17996.t1	g17996
g17997.t1	g17997
g17998.t1	g17998
g17999.t1	g17999
g1800.t1	g1800
g18000.t1	g18000
g18002.t1	g18002
g18006.t1	g18006
g18007.t1	g18007
g18008.t1	g18008
g18009.t1	g18009
g1801.t1	g1801
g18010.t1	g18010
g18011.t1	g18011
g18012.t1	g18012
g18013.t1	g18013
g18014.t1	g18014
g18015.t1	g18015
g18016.t1	g18016
g18019.t1	g18019
g18019.t2	g18019
g18019.t3	g18019
g1802.t1	g1802
g18020.t1	g18020
g18021.t1	g18021
g18024.t1	g18024
g18025.t1	g18025
g18026.t1	g18026
g18027.t1	g18027
g18028.t1	g18028
g18030.t1	g18030
g18031.t1	g18031
g18037.t1	g18037
g18038.t1	g18038
g18039.t1	g18039
g18040.t1	g18040
g18042.t1	g18042
g18043.t1	g18043
g18044.t1	g18044
g18045.t1	g18045
g18045.t2	g18045
g18047.t1	g18047
g18048.t1	g18048
g18049.t1	g18049
g1805.t1	g1805
g18052.t1	g18052
g18055.t1	g18055
g18055.t2	g18055
g18055.t3	g18055
g18055.t4	g18055
g18056.t1	g18056
g18057.t1	g18057
g1806.t1	g1806
g1806.t2	g1806
g18064.t1	g18064
g18065.t1	g18065
g18066.t1	g18066
g18067.t1	g18067
g18067.t2	g18067
g18068.t1	g18068
g18068.t2	g18068
g18069.t1	g18069
g1807.t1	g1807
g18070.t1	g18070
g18073.t1	g18073
g18075.t1	g18075
g18077.t1	g18077
g18078.t1	g18078
g18079.t1	g18079
g18080.t1	g18080
g18083.t1	g18083
g18083.t2	g18083
g18084.t1	g18084
g18085.t1	g18085
g18086.t1	g18086
g18087.t1	g18087
g18088.t1	g18088
g18089.t1	g18089
g1809.t1	g1809
g18090.t1	g18090
g18091.t1	g18091
g18093.t1	g18093
g18093.t2	g18093
g181.t1	g181
g18115.t1	g18115
g18117.t1	g18117
g18123.t1	g18123
g18124.t1	g18124
g18125.t1	g18125
g18126.t1	g18126
g18127.t1	g18127
g18128.t1	g18128
g18129.t1	g18129
g18130.t1	g18130
g18137.t1	g18137
g18137.t2	g18137
g18137.t3	g18137
g18137.t4	g18137
g18137.t5	g18137
g18137.t6	g18137
g18139.t1	g18139
g1814.t1	g1814
g18140.t1	g18140
g18140.t2	g18140
g18142.t1	g18142
g18142.t2	g18142
g18143.t1	g18143
g18144.t1	g18144
g18145.t1	g18145
g18146.t1	g18146
g18147.t1	g18147
g18148.t1	g18148
g18149.t1	g18149
g1815.t1	g1815
g1815.t2	g1815
g18150.t1	g18150
g18151.t1	g18151
g18153.t1	g18153
g18154.t1	g18154
g18154.t2	g18154
g18155.t1	g18155
g18156.t1	g18156
g18157.t1	g18157
g18158.t1	g18158
g18159.t1	g18159
g1816.t1	g1816
g18161.t1	g18161
g18163.t1	g18163
g18164.t1	g18164
g18167.t1	g18167
g1817.t1	g1817
g18176.t1	g18176
g18177.t1	g18177
g18178.t1	g18178
g18178.t2	g18178
g18179.t1	g18179
g1818.t1	g1818
g1819.t1	g1819
g182.t1	g182
g1820.t1	g1820
g18209.t1	g18209
g18210.t1	g18210
g18211.t1	g18211
g18212.t1	g18212
g18212.t2	g18212
g1822.t1	g1822
g18221.t1	g18221
g1823.t1	g1823
g18232.t1	g18232
g18233.t1	g18233
g18233.t2	g18233
g18234.t1	g18234
g18235.t1	g18235
g1824.t1	g1824
g18240.t1	g18240
g18245.t1	g18245
g18245.t2	g18245
g18247.t1	g18247
g1825.t1	g1825
g18250.t1	g18250
g18251.t1	g18251
g18252.t1	g18252
g18253.t1	g18253
g18253.t2	g18253
g18253.t3	g18253
g18254.t1	g18254
g18254.t2	g18254
g18255.t1	g18255
g18256.t1	g18256
g18256.t2	g18256
g18257.t1	g18257
g1826.t1	g1826
g1827.t1	g1827
g18271.t1	g18271
g18274.t1	g18274
g18276.t1	g18276
g18279.t1	g18279
g1828.t1	g1828
g18282.t1	g18282
g1829.t1	g1829
g18291.t1	g18291
g18293.t1	g18293
g18294.t1	g18294
g183.t1	g183
g1830.t1	g1830
g18303.t1	g18303
g18303.t2	g18303
g18305.t1	g18305
g18306.t1	g18306
g18308.t1	g18308
g1831.t1	g1831
g1832.t1	g1832
g1832.t2	g1832
g1832.t3	g1832
g18326.t1	g18326
g18337.t1	g18337
g1834.t1	g1834
g18345.t1	g18345
g18346.t1	g18346
g18348.t1	g18348
g18349.t1	g18349
g1835.t1	g1835
g18350.t1	g18350
g18351.t1	g18351
g18351.t2	g18351
g18352.t1	g18352
g18353.t1	g18353
g18354.t1	g18354
g18355.t1	g18355
g18355.t2	g18355
g18356.t1	g18356
g18357.t1	g18357
g18358.t1	g18358
g18359.t1	g18359
g18359.t2	g18359
g1836.t1	g1836
g18360.t1	g18360
g18369.t1	g18369
g1837.t1	g1837
g1837.t2	g1837
g18371.t1	g18371
g18372.t1	g18372
g18374.t1	g18374
g18374.t2	g18374
g18375.t1	g18375
g18376.t1	g18376
g18378.t1	g18378
g18378.t2	g18378
g1838.t1	g1838
g18390.t1	g18390
g18391.t1	g18391
g18395.t1	g18395
g18396.t1	g18396
g184.t1	g184
g18403.t1	g18403
g18407.t1	g18407
g18408.t1	g18408
g18409.t1	g18409
g18409.t2	g18409
g18410.t1	g18410
g18411.t1	g18411
g18412.t1	g18412
g18413.t1	g18413
g18414.t1	g18414
g18415.t1	g18415
g18415.t2	g18415
g18416.t1	g18416
g18417.t1	g18417
g18418.t1	g18418
g18419.t1	g18419
g18420.t1	g18420
g18421.t1	g18421
g18422.t1	g18422
g18423.t1	g18423
g18424.t1	g18424
g18425.t1	g18425
g18426.t1	g18426
g18427.t1	g18427
g18428.t1	g18428
g18429.t1	g18429
g18430.t1	g18430
g18431.t1	g18431
g18432.t1	g18432
g18433.t1	g18433
g18434.t1	g18434
g18435.t1	g18435
g18436.t1	g18436
g18439.t1	g18439
g18439.t2	g18439
g18440.t1	g18440
g18442.t1	g18442
g18443.t1	g18443
g18444.t1	g18444
g18445.t1	g18445
g18446.t1	g18446
g18447.t1	g18447
g18448.t1	g18448
g18451.t1	g18451
g18452.t1	g18452
g18452.t2	g18452
g18454.t1	g18454
g18455.t1	g18455
g18457.t1	g18457
g18459.t1	g18459
g18460.t1	g18460
g18460.t2	g18460
g18461.t1	g18461
g18462.t1	g18462
g18463.t1	g18463
g18465.t1	g18465
g18466.t1	g18466
g1847.t1	g1847
g18472.t1	g18472
g18483.t1	g18483
g18485.t1	g18485
g18488.t1	g18488
g18490.t1	g18490
g18492.t1	g18492
g18494.t1	g18494
g18494.t2	g18494
g18498.t1	g18498
g18499.t1	g18499
g18500.t1	g18500
g18501.t1	g18501
g18502.t1	g18502
g18503.t1	g18503
g18504.t1	g18504
g18505.t1	g18505
g18506.t1	g18506
g18508.t1	g18508
g18509.t1	g18509
g18510.t1	g18510
g18511.t1	g18511
g18514.t1	g18514
g18519.t1	g18519
g1852.t1	g1852
g18525.t1	g18525
g18525.t2	g18525
g18525.t3	g18525
g18526.t1	g18526
g18527.t1	g18527
g18528.t1	g18528
g18534.t1	g18534
g18535.t1	g18535
g18536.t1	g18536
g18536.t2	g18536
g18537.t1	g18537
g18537.t2	g18537
g18538.t1	g18538
g18539.t1	g18539
g18540.t1	g18540
g18541.t1	g18541
g18542.t1	g18542
g18543.t1	g18543
g18544.t1	g18544
g18545.t1	g18545
g18546.t1	g18546
g18547.t1	g18547
g18548.t1	g18548
g18549.t1	g18549
g18552.t1	g18552
g18558.t1	g18558
g18558.t2	g18558
g18559.t1	g18559
g18561.t1	g18561
g18563.t1	g18563
g18564.t1	g18564
g18565.t1	g18565
g18566.t1	g18566
g18567.t1	g18567
g18570.t1	g18570
g18571.t1	g18571
g18571.t2	g18571
g18572.t1	g18572
g18573.t1	g18573
g18574.t1	g18574
g18575.t1	g18575
g18576.t1	g18576
g18577.t1	g18577
g18577.t2	g18577
g18581.t1	g18581
g18590.t1	g18590
g18591.t1	g18591
g18592.t1	g18592
g18593.t1	g18593
g18595.t1	g18595
g18606.t1	g18606
g18606.t2	g18606
g18607.t1	g18607
g18608.t1	g18608
g18609.t1	g18609
g1861.t1	g1861
g18611.t1	g18611
g18612.t1	g18612
g18613.t1	g18613
g18624.t1	g18624
g18624.t2	g18624
g18624.t3	g18624
g18634.t1	g18634
g18636.t1	g18636
g18637.t1	g18637
g1864.t1	g1864
g18640.t1	g18640
g18645.t1	g18645
g18647.t1	g18647
g18647.t2	g18647
g18647.t3	g18647
g18647.t4	g18647
g18648.t1	g18648
g18649.t1	g18649
g18650.t1	g18650
g18651.t1	g18651
g18652.t1	g18652
g18654.t1	g18654
g18658.t1	g18658
g1866.t1	g1866
g1866.t2	g1866
g18661.t1	g18661
g18662.t1	g18662
g18665.t1	g18665
g18666.t1	g18666
g18668.t1	g18668
g1867.t1	g1867
g1867.t2	g1867
g18677.t1	g18677
g1868.t1	g1868
g18681.t1	g18681
g18686.t1	g18686
g18689.t1	g18689
g1869.t1	g1869
g18693.t1	g18693
g18696.t1	g18696
g18699.t1	g18699
g1870.t1	g1870
g18700.t1	g18700
g18700.t2	g18700
g18700.t3	g18700
g18704.t1	g18704
g18705.t1	g18705
g18705.t2	g18705
g18705.t3	g18705
g18705.t4	g18705
g18706.t1	g18706
g18707.t1	g18707
g18708.t1	g18708
g18711.t1	g18711
g18716.t1	g18716
g18717.t1	g18717
g18718.t1	g18718
g18719.t1	g18719
g1872.t1	g1872
g18720.t1	g18720
g18720.t2	g18720
g18720.t3	g18720
g18721.t1	g18721
g18722.t1	g18722
g18723.t1	g18723
g18723.t2	g18723
g18724.t1	g18724
g18725.t1	g18725
g18726.t1	g18726
g18727.t1	g18727
g18728.t1	g18728
g18729.t1	g18729
g1873.t1	g1873
g18730.t1	g18730
g18730.t2	g18730
g18731.t1	g18731
g18732.t1	g18732
g18732.t2	g18732
g18733.t1	g18733
g18734.t1	g18734
g18737.t1	g18737
g18739.t1	g18739
g1874.t1	g1874
g18745.t1	g18745
g1875.t1	g1875
g18753.t1	g18753
g18755.t1	g18755
g18756.t1	g18756
g18757.t1	g18757
g18758.t1	g18758
g18759.t1	g18759
g1876.t1	g1876
g18760.t1	g18760
g18760.t2	g18760
g18760.t3	g18760
g18761.t1	g18761
g18765.t1	g18765
g18766.t1	g18766
g18766.t2	g18766
g18767.t1	g18767
g18768.t1	g18768
g18768.t2	g18768
g18769.t1	g18769
g18771.t1	g18771
g18771.t2	g18771
g18772.t1	g18772
g18774.t1	g18774
g18775.t1	g18775
g18776.t1	g18776
g18779.t1	g18779
g1878.t1	g1878
g18782.t1	g18782
g18783.t1	g18783
g18783.t2	g18783
g18784.t1	g18784
g18785.t1	g18785
g18786.t1	g18786
g18787.t1	g18787
g18789.t1	g18789
g1879.t1	g1879
g18790.t1	g18790
g18790.t2	g18790
g18791.t1	g18791
g18792.t1	g18792
g18793.t1	g18793
g18794.t1	g18794
g18797.t1	g18797
g18798.t1	g18798
g18798.t2	g18798
g1880.t1	g1880
g1880.t2	g1880
g18802.t1	g18802
g18805.t1	g18805
g18805.t2	g18805
g18805.t3	g18805
g18806.t1	g18806
g18806.t2	g18806
g18807.t1	g18807
g18808.t1	g18808
g18809.t1	g18809
g1881.t1	g1881
g18811.t1	g18811
g18812.t1	g18812
g18813.t1	g18813
g18813.t2	g18813
g18813.t3	g18813
g18813.t4	g18813
g18816.t1	g18816
g18819.t1	g18819
g18824.t1	g18824
g18825.t1	g18825
g1883.t1	g1883
g18833.t1	g18833
g18835.t1	g18835
g18836.t1	g18836
g1884.t1	g1884
g18841.t1	g18841
g18843.t1	g18843
g18848.t1	g18848
g18849.t1	g18849
g1885.t1	g1885
g18850.t1	g18850
g18851.t1	g18851
g18852.t1	g18852
g18853.t1	g18853
g18853.t2	g18853
g18855.t1	g18855
g18856.t1	g18856
g18857.t1	g18857
g18858.t1	g18858
g18859.t1	g18859
g18859.t2	g18859
g18859.t3	g18859
g1886.t1	g1886
g18860.t1	g18860
g18861.t1	g18861
g18862.t1	g18862
g18863.t1	g18863
g18864.t1	g18864
g18865.t1	g18865
g18866.t1	g18866
g18869.t1	g18869
g18870.t1	g18870
g18872.t1	g18872
g18879.t1	g18879
g18880.t1	g18880
g18880.t2	g18880
g18881.t1	g18881
g18881.t2	g18881
g18881.t3	g18881
g18881.t4	g18881
g18882.t1	g18882
g18883.t1	g18883
g18884.t1	g18884
g18885.t1	g18885
g18885.t2	g18885
g18885.t3	g18885
g18885.t4	g18885
g18885.t5	g18885
g18886.t1	g18886
g18887.t1	g18887
g18888.t1	g18888
g18888.t2	g18888
g18890.t1	g18890
g18892.t1	g18892
g189.t1	g189
g18911.t1	g18911
g18912.t1	g18912
g18913.t1	g18913
g18914.t1	g18914
g18915.t1	g18915
g18916.t1	g18916
g18918.t1	g18918
g18919.t1	g18919
g18919.t2	g18919
g18921.t1	g18921
g18922.t1	g18922
g18922.t2	g18922
g18928.t1	g18928
g18929.t1	g18929
g1893.t1	g1893
g18930.t1	g18930
g18933.t1	g18933
g18934.t1	g18934
g18935.t1	g18935
g18936.t1	g18936
g18937.t1	g18937
g18938.t1	g18938
g18939.t1	g18939
g18940.t1	g18940
g18944.t1	g18944
g18944.t2	g18944
g18948.t1	g18948
g18949.t1	g18949
g1895.t1	g1895
g18950.t1	g18950
g18951.t1	g18951
g18952.t1	g18952
g18953.t1	g18953
g18954.t1	g18954
g18955.t1	g18955
g18956.t1	g18956
g18957.t1	g18957
g18957.t2	g18957
g18958.t1	g18958
g18959.t1	g18959
g1896.t1	g1896
g1896.t2	g1896
g1896.t3	g1896
g1896.t4	g1896
g1896.t5	g1896
